Tempo_unidade_s,Distancia_percorrida_pelo_veiculo_unidade_km,Consumo_de_combustivel_unidade_Lporh,Nivel_de_gases_NOx_na_saida_do_catalisador_unidade_ppm,Oxigenio_na_saida_do_catalisador_unidade_%,Porcentagem_de_carga_unidade_%,Porcentagem_de_torque_atual_do_motor_unidade_%,Posicao_do_pedal_do_acelerador_unidade_%,Pressao_do_ar_na_admissao_unidade_kPa,Pressao_do_oleo_do_motor_unidade_kPa,Temperatura_da_agua_unidade_deg_C,Temperatura_dos_gases_de_entrada_no_catalisador_unidade_deg_C,Temperatura_no_coletor_de_admissao_unidade_deg_C,Velocidade_do_motor_unidade_rpm,Velocidade_do_veiculo_unidade_kmporh
0.5,0.020,21.145,529.090,7.083,100.000,67.740,nan,76.000,480.000,84.000,27.000,40.000,1643.207,78.138
0.5,0.020,21.135,510.930,7.121,100.000,68.000,nan,79.000,480.000,85.000,27.000,40.000,1672.205,79.534
0.5,0.025,21.905,489.065,7.226,100.000,68.040,nan,81.000,480.000,85.000,27.000,40.000,1703.200,80.989
0.5,0.025,21.935,464.665,7.381,100.000,68.960,nan,83.000,480.000,85.000,27.000,40.000,1736.647,82.569
0.5,0.020,22.765,438.885,7.548,100.000,69.060,nan,87.000,480.000,85.000,27.000,40.000,1773.428,84.348
0.5,0.025,23.210,411.410,7.726,100.000,69.960,nan,92.000,480.000,85.000,27.000,41.000,1810.945,86.118
0.5,0.025,24.025,385.590,7.889,99.450,70.280,nan,93.000,480.000,85.000,27.000,41.000,1850.855,88.023
0.5,0.020,24.480,363.120,8.035,99.950,70.960,80.356,97.000,480.000,85.000,27.000,41.000,1892.945,90.013
0.5,0.025,24.095,338.185,8.211,95.700,67.300,69.380,98.000,480.000,85.000,27.000,41.000,1936.872,92.109
0.5,0.030,22.495,314.635,8.515,72.400,49.500,56.900,101.000,480.000,85.000,27.000,42.000,1970.915,93.964
0.5,0.025,0.610,271.385,13.290,8.850,6.440,15.080,24.000,480.000,85.000,27.000,42.000,1976.078,93.869
0.5,0.025,13.505,150.200,16.276,57.450,39.840,68.040,35.000,480.000,86.000,27.000,42.000,1973.422,94.023
0.5,0.030,16.670,108.360,12.463,70.000,48.420,78.240,59.000,480.000,86.000,27.000,42.000,1990.457,94.674
0.5,0.025,23.880,134.635,10.180,92.100,63.360,79.600,94.000,480.000,86.000,27.000,42.500,2011.605,95.649
0.5,0.030,27.510,173.745,8.916,100.000,68.260,79.340,116.000,480.000,86.000,27.000,43.000,2033.560,96.783
0.5,0.025,24.390,197.175,8.864,86.400,58.680,65.600,112.000,480.000,86.000,27.000,43.000,2042.242,97.238
0.5,0.030,18.830,205.000,10.394,71.800,48.940,58.120,89.000,480.000,86.000,27.000,43.000,2038.100,97.118
0.5,0.020,4.810,202.850,11.959,10.100,6.680,28.220,40.000,480.000,86.000,27.000,43.000,1997.345,95.368
0.5,0.025,0.000,179.280,16.961,0.000,0.000,22.180,12.000,480.000,86.000,27.000,43.000,1948.272,92.859
0.5,0.030,2.825,139.030,18.651,14.400,10.620,30.460,11.000,480.000,86.000,27.000,43.000,1904.467,90.648
0.5,0.025,7.560,119.910,18.410,30.700,21.940,37.300,17.000,480.000,87.000,27.000,43.500,1864.585,88.793
0.5,0.025,12.050,111.150,16.692,52.450,36.920,59.960,24.000,480.000,87.000,27.000,44.000,1836.547,87.468
0.5,0.020,12.660,111.070,14.904,51.250,36.120,91.978,28.000,480.000,87.000,27.000,44.000,1808.080,86.153
0.5,0.025,12.720,112.090,14.623,51.000,36.000,nan,27.000,480.000,87.000,27.000,44.000,1781.662,84.848
0.5,0.025,9.800,112.665,14.547,42.200,29.160,72.867,25.000,480.000,86.000,27.000,43.500,1756.408,83.553
0.5,0.025,12.345,112.905,14.846,52.700,36.620,99.600,26.000,480.000,86.000,27.000,43.000,1725.338,82.293
0.5,0.020,12.160,112.565,14.578,53.000,37.000,nan,25.000,480.000,86.000,27.000,43.000,1702.815,81.103
0.5,0.025,11.990,112.620,14.401,53.150,36.840,nan,24.000,480.000,86.000,27.000,43.000,1679.713,79.993
0.5,0.025,11.775,112.230,14.162,54.050,37.000,nan,26.000,480.000,86.000,27.000,43.000,1658.475,78.984
0.5,0.015,11.860,111.920,13.821,55.350,37.460,nan,27.000,480.000,85.000,27.000,43.000,1639.567,78.058
0.5,0.020,12.230,111.575,13.260,58.650,39.760,nan,32.000,480.000,85.000,27.000,43.000,1623.170,77.264
0.5,0.025,14.210,111.950,11.893,69.600,46.940,nan,43.000,480.000,85.000,27.000,43.000,1615.253,76.863
0.5,0.025,16.600,114.380,9.730,82.900,55.800,nan,55.000,480.000,85.000,27.000,43.000,1612.602,76.733
0.5,0.015,18.585,131.000,8.778,90.050,60.680,nan,64.000,480.000,85.000,27.000,43.000,1611.570,76.683
0.5,0.025,19.665,146.920,8.229,95.250,64.180,nan,69.000,480.000,85.000,27.000,43.000,1613.803,76.788
0.5,0.020,20.325,162.225,7.864,99.850,67.000,nan,73.000,480.000,84.000,27.000,43.000,1617.793,76.989
0.5,0.015,20.790,172.460,7.622,100.000,67.020,nan,75.000,480.000,84.000,27.000,42.000,1617.822,77.004
0.5,0.025,20.790,177.150,7.551,100.000,67.000,nan,76.000,480.000,84.000,27.000,42.000,1615.122,76.873
0.5,0.025,20.790,178.745,7.507,100.000,67.000,nan,78.000,480.000,84.000,27.000,42.000,1616.878,76.949
0.5,0.020,20.790,178.940,7.475,100.000,67.000,nan,78.000,480.000,84.000,27.000,42.000,1616.952,76.959
0.5,0.020,20.790,178.040,7.450,100.000,67.000,nan,77.000,480.000,84.000,27.000,42.500,1618.533,77.019
0.5,0.020,20.790,175.605,7.431,100.000,67.020,nan,77.000,480.000,84.000,27.000,43.000,1620.128,77.123
0.5,0.025,20.790,171.055,7.415,100.000,67.000,nan,77.000,480.000,84.000,27.000,43.000,1620.410,77.109
0.5,0.025,20.405,167.085,7.399,100.000,67.020,nan,77.000,480.000,85.000,27.000,43.000,1619.483,77.084
0.5,0.015,20.790,161.810,7.385,100.000,67.000,nan,77.000,480.000,85.000,27.000,43.000,1617.680,77.009
0.5,0.020,20.790,155.750,7.370,100.000,67.020,nan,78.000,480.000,85.000,27.000,43.000,1615.697,76.908
0.5,0.025,20.790,150.670,7.354,100.000,67.000,nan,78.000,480.000,85.000,27.000,43.000,1616.412,76.914
0.5,0.025,20.790,146.380,7.342,100.000,67.000,nan,78.000,480.000,85.000,27.000,43.000,1614.960,76.853
0.5,0.015,20.405,143.710,7.329,100.000,67.000,nan,77.000,480.000,85.000,27.000,43.000,1610.720,76.673
0.5,0.025,20.790,141.830,7.312,100.000,67.000,nan,77.000,480.000,85.000,27.000,43.000,1609.128,76.564
0.5,0.020,20.790,139.280,7.299,100.000,67.000,nan,78.000,480.000,85.000,27.000,44.000,1610.500,76.633
0.5,0.015,20.405,138.030,7.286,100.000,67.000,nan,78.000,480.000,85.000,27.000,44.000,1607.205,76.504
0.5,0.025,20.790,138.040,7.271,100.000,67.000,nan,78.000,480.000,85.000,27.000,44.000,1606.878,76.469
0.5,0.025,20.405,138.225,7.255,100.000,67.000,nan,77.000,480.000,85.000,27.000,44.000,1605.827,76.408
0.5,0.025,20.790,139.520,7.245,100.000,67.000,nan,79.000,480.000,86.000,27.000,44.000,1606.258,76.419
0.5,0.015,20.405,144.885,7.235,100.000,67.040,nan,78.000,480.000,86.000,27.000,44.000,1602.763,76.293
0.5,0.020,20.405,152.385,7.224,100.000,67.000,nan,78.000,480.000,86.000,27.000,44.000,1602.905,76.273
0.5,0.025,20.790,165.315,7.212,100.000,67.000,87.800,78.000,480.000,86.000,27.000,44.000,1603.480,76.288
0.5,0.015,10.935,177.130,8.541,51.450,34.800,67.400,46.000,480.000,86.000,27.000,44.000,1577.697,75.183
0.5,0.025,17.040,186.140,9.999,84.800,57.260,99.600,58.000,480.000,86.000,27.000,44.000,1569.062,74.683
0.5,0.025,18.865,187.480,7.866,94.850,64.040,nan,68.000,480.000,86.000,27.000,44.000,1565.285,74.469
0.5,0.015,20.190,207.055,7.253,100.000,67.000,nan,75.000,480.000,86.000,27.000,44.000,1565.942,74.514
0.5,0.020,20.205,236.495,7.013,100.000,67.000,nan,76.000,480.000,86.000,27.000,44.000,1565.152,74.479
0.5,0.025,20.195,257.630,6.980,100.000,67.000,nan,76.000,480.000,86.000,27.000,44.000,1567.040,74.559
0.5,0.015,20.175,286.120,6.963,100.000,67.000,nan,76.000,480.000,86.000,27.000,44.000,1570.193,74.703
0.5,0.025,20.545,316.150,6.951,100.000,67.000,98.400,77.000,480.000,86.000,27.000,44.000,1573.543,74.878
0.5,0.025,9.070,336.355,7.127,31.550,20.560,24.560,53.000,480.000,86.000,27.000,44.000,1544.840,73.889
0.5,0.015,5.890,333.175,13.597,37.800,25.720,42.840,20.000,480.000,86.000,27.000,44.000,1518.367,72.124
0.5,0.020,11.620,323.640,13.321,61.650,41.780,84.720,32.000,480.000,86.000,27.000,44.000,1495.650,71.178
0.5,0.015,14.135,329.930,9.893,75.950,51.220,89.340,46.000,480.000,86.000,27.000,44.000,1486.555,70.743
0.5,0.025,16.715,355.530,8.297,86.600,58.400,89.600,55.000,480.000,86.000,27.000,44.000,1484.890,70.674
0.5,0.015,17.360,384.720,7.516,91.100,61.260,89.460,61.000,480.000,86.000,27.000,44.000,1484.997,70.654
0.5,0.025,18.720,403.565,7.142,95.900,64.720,89.200,65.000,480.000,86.000,27.000,44.000,1488.673,70.818
0.5,0.015,19.700,419.185,6.721,99.200,67.000,89.200,71.000,480.000,86.000,27.000,44.000,1493.258,71.059
0.5,0.025,19.320,431.005,6.460,99.800,67.000,89.180,73.000,480.000,86.000,27.000,44.000,1498.912,71.308
0.5,0.020,20.135,439.355,6.386,100.000,67.000,87.340,73.000,480.000,86.000,27.000,44.000,1504.112,71.574
0.5,0.020,16.100,443.430,6.379,74.800,50.040,54.840,66.000,480.000,86.000,27.000,44.000,1499.500,71.464
0.5,0.020,9.200,435.815,9.202,47.050,31.580,40.740,35.000,480.000,86.000,27.000,44.000,1477.590,70.363
0.5,0.015,8.335,426.005,11.217,43.050,28.980,41.080,24.000,480.000,86.000,27.000,44.000,1448.330,68.998
0.5,0.020,11.365,415.035,11.794,62.850,42.320,56.540,31.000,480.000,86.000,27.000,44.000,1431.247,68.098
0.5,0.020,10.805,414.245,9.467,56.400,37.720,44.860,36.000,480.000,86.000,27.000,44.000,1414.258,67.388
0.5,0.015,4.825,411.835,9.954,18.900,12.480,17.420,20.000,480.000,86.000,27.000,44.000,1374.195,65.693
0.5,0.025,0.000,394.630,13.779,0.000,0.000,0.000,8.000,480.000,86.000,27.000,44.000,1329.878,63.409
0.5,0.015,0.000,371.405,17.552,0.000,0.020,0.000,6.000,480.000,86.000,27.000,44.000,1086.457,61.198
0.5,0.015,1.140,347.900,18.614,17.350,9.040,0.000,4.000,480.000,86.000,27.000,44.000,768.602,58.878
0.5,0.015,1.810,326.675,18.982,26.200,13.480,7.860,2.000,480.000,86.000,27.000,44.000,755.393,56.523
0.5,0.020,3.725,316.305,18.700,28.500,17.840,25.860,0.000,480.000,86.000,27.000,44.000,1168.740,54.238
0.5,0.015,4.945,312.275,17.346,23.000,15.560,29.740,6.000,480.000,86.000,27.000,44.000,1423.747,52.219
0.5,0.015,6.945,310.975,16.472,34.250,23.240,34.240,11.000,480.000,86.000,27.000,43.000,1384.447,50.728
0.5,0.005,8.840,310.385,15.251,53.200,36.300,61.160,16.000,480.000,86.000,27.000,43.000,1359.668,49.763
0.5,0.015,10.380,317.085,11.893,60.700,41.280,99.550,25.000,480.000,86.000,27.000,43.000,1352.553,49.504
0.5,0.020,11.220,324.535,9.778,65.900,44.860,nan,29.000,480.000,86.000,27.000,43.000,1352.515,49.479
0.5,0.015,12.520,330.450,8.843,73.100,49.780,nan,34.000,480.000,86.000,28.000,43.000,1358.037,49.693
0.5,0.005,14.195,333.715,8.015,80.350,54.680,nan,38.000,480.000,86.000,28.000,42.500,1365.838,49.968
0.5,0.015,15.225,335.500,7.242,85.750,57.860,nan,45.000,480.000,86.000,27.000,42.000,1383.638,50.598
0.5,0.020,15.885,335.240,6.752,89.850,60.260,nan,50.000,480.000,86.000,28.000,42.000,1403.213,51.334
0.5,0.015,17.360,331.135,6.526,93.700,63.000,nan,56.000,480.000,86.000,28.000,42.000,1421.775,51.998
0.5,0.015,18.570,323.320,6.369,99.250,66.660,nan,63.000,480.000,86.000,28.000,42.000,1447.580,52.943
0.5,0.015,19.240,313.650,6.220,99.900,67.000,nan,66.000,480.000,86.000,28.000,42.000,1478.342,54.053
0.5,0.015,19.700,298.835,6.187,99.750,67.120,nan,70.000,480.000,86.000,28.000,42.000,1503.467,54.978
0.5,0.015,19.625,284.320,6.204,100.000,67.080,99.600,70.000,480.000,86.000,28.000,42.000,1527.227,55.853
0.5,0.015,20.310,266.235,6.306,100.000,67.040,99.275,73.000,480.000,86.000,28.000,42.000,1549.835,56.673
0.5,0.015,20.185,246.000,6.418,100.000,67.020,99.200,74.000,480.000,86.000,28.000,42.000,1572.635,57.518
0.5,0.020,20.450,234.190,6.565,100.000,67.160,99.200,76.000,480.000,86.000,28.000,42.000,1595.803,58.373
0.5,0.015,20.790,223.975,6.739,100.000,67.000,99.200,78.000,480.000,86.000,28.000,42.000,1618.808,59.198
0.5,0.015,21.135,216.345,6.924,100.000,67.700,99.200,78.000,480.000,86.000,28.000,42.000,1642.472,60.073
0.5,0.015,21.145,208.745,7.092,100.000,68.000,99.200,81.000,480.000,86.000,28.000,42.000,1664.645,60.883
0.5,0.015,21.510,202.570,7.247,100.000,68.000,99.200,83.000,480.000,86.000,28.000,42.000,1688.260,61.738
0.5,0.015,21.920,198.415,7.382,100.000,68.060,98.880,84.000,480.000,86.000,28.000,42.000,1711.528,62.628
0.5,0.025,7.575,192.670,8.463,24.000,14.720,15.400,52.000,480.000,86.000,28.000,42.000,1676.750,61.688
0.5,0.015,0.000,177.390,15.844,0.000,0.000,0.000,11.000,480.000,86.000,28.000,42.000,1529.815,56.303
0.5,0.015,0.000,149.555,17.971,0.000,0.000,0.000,7.000,480.000,87.000,28.000,42.000,1355.928,49.868
0.5,0.010,0.000,135.945,18.804,0.000,0.040,0.000,4.000,480.000,87.000,28.000,42.000,1247.680,45.798
0.5,0.015,1.055,124.470,19.293,11.700,7.120,13.280,5.000,480.000,87.000,28.000,42.000,1013.665,43.743
0.5,0.005,2.780,116.540,19.526,26.450,17.500,23.780,4.000,480.000,87.000,28.000,42.000,1045.112,41.929
0.5,0.015,8.000,110.020,18.334,61.150,42.480,66.040,11.000,480.000,87.000,28.000,42.000,1124.875,41.153
0.5,0.010,8.740,109.030,12.298,62.150,43.000,75.140,18.000,480.000,87.000,28.000,42.500,1122.447,41.079
0.5,0.015,8.975,110.985,9.388,62.150,43.000,75.060,21.000,480.000,87.000,28.000,43.000,1125.428,41.179
0.5,0.010,8.730,113.735,8.663,62.100,43.020,78.080,21.000,480.000,87.000,28.000,43.000,1127.303,41.253
0.5,0.015,8.970,115.100,8.293,62.250,43.280,83.660,21.000,480.000,87.000,28.000,43.000,1131.080,41.378
0.5,0.005,8.970,116.545,8.048,62.650,43.660,88.440,22.000,480.000,87.000,28.000,43.000,1134.475,41.519
0.5,0.020,6.540,117.720,7.892,38.050,26.500,41.600,19.000,480.000,86.000,28.000,43.000,1306.197,40.683
0.5,0.005,5.845,119.475,11.253,28.700,19.540,33.620,14.000,480.000,86.000,28.000,43.000,1612.463,38.853
0.5,0.010,11.795,119.250,13.907,53.600,36.880,88.060,24.000,480.000,86.000,28.000,43.000,1679.715,37.863
0.5,0.015,11.810,119.085,13.810,54.550,37.160,95.320,29.000,480.000,86.000,28.000,43.000,1655.378,37.314
0.5,0.005,12.635,120.690,13.511,59.800,40.660,95.540,35.000,480.000,86.000,28.000,43.000,1654.055,37.253
0.5,0.010,15.845,124.430,11.740,75.300,51.500,99.600,54.000,480.000,86.000,28.000,43.000,1706.240,38.408
0.5,0.015,19.040,134.525,9.690,85.250,59.580,nan,73.000,480.000,86.000,28.000,43.000,1794.715,40.394
0.5,0.010,19.265,148.165,9.320,79.700,56.620,65.360,85.000,480.000,86.000,28.000,43.000,1885.013,42.448
0.5,0.015,24.310,159.730,9.823,95.400,66.140,79.540,98.000,480.000,86.000,28.000,43.000,1976.590,44.503
0.5,0.015,27.540,163.995,8.923,98.800,67.000,78.520,120.000,480.000,86.000,28.000,43.000,2085.805,46.963
0.5,0.005,20.400,174.800,9.706,72.650,48.400,58.040,99.000,480.000,86.000,28.000,44.000,2156.490,48.634
0.5,0.020,8.130,172.605,12.906,25.500,17.220,38.340,45.000,480.000,86.000,28.000,44.000,2121.965,47.894
0.5,0.015,5.850,156.470,15.773,18.500,12.500,34.920,24.000,480.000,86.000,28.000,44.000,2043.822,46.113
0.5,0.005,3.975,139.045,16.389,12.300,8.820,29.880,17.000,480.000,86.000,28.000,44.000,1940.897,43.888
0.5,0.015,6.430,130.075,17.345,28.300,19.980,36.560,17.000,480.000,86.000,28.000,44.000,1869.870,42.133
0.5,0.010,10.245,118.480,16.866,41.650,28.880,42.100,23.000,480.000,86.000,28.000,44.000,1817.160,40.998
0.5,0.015,12.575,112.960,15.652,50.800,35.580,49.980,27.000,480.000,87.000,28.000,44.000,1776.560,40.063
0.5,0.010,12.320,111.755,14.905,52.250,36.260,59.180,28.000,480.000,87.000,28.000,44.000,1738.528,39.213
0.5,0.005,12.145,111.015,14.692,53.000,36.980,65.420,28.000,480.000,87.000,28.000,45.000,1707.092,38.503
0.5,0.015,11.965,110.520,14.572,53.300,36.740,75.280,28.000,480.000,87.000,28.000,45.000,1680.045,37.874
0.5,0.010,11.800,109.035,14.321,54.350,37.060,83.460,29.000,480.000,87.000,28.000,45.000,1656.510,37.343
0.5,0.005,12.375,106.300,13.860,58.050,39.360,81.240,32.000,480.000,87.000,28.000,45.000,1649.228,37.153
0.5,0.020,14.580,103.885,12.592,70.000,47.660,95.640,47.000,480.000,87.000,28.000,45.000,1683.020,37.884
0.5,0.005,17.870,103.395,10.157,81.600,56.600,96.300,66.000,480.000,87.000,28.000,45.000,1759.188,39.603
0.5,0.015,21.100,104.475,9.516,91.300,64.420,92.440,83.000,480.000,87.000,28.000,45.000,1852.217,41.704
0.5,0.010,25.540,106.345,9.111,95.950,67.020,76.340,102.000,480.000,86.000,28.000,45.000,1962.672,44.208
0.5,0.015,12.770,112.420,10.805,45.800,31.820,46.540,61.000,480.000,86.000,28.000,45.000,1988.465,44.868
0.5,0.005,14.995,110.060,13.492,63.800,43.780,69.160,54.000,480.000,86.000,28.000,44.000,1992.725,44.883
0.5,0.020,15.140,99.020,10.832,48.550,33.680,52.140,71.000,480.000,86.000,28.000,44.000,2002.700,45.289
0.5,0.015,3.280,99.905,15.102,16.600,11.520,32.540,23.000,480.000,86.000,28.000,45.000,1933.890,43.574
0.5,0.005,12.425,83.065,16.346,57.350,40.540,76.540,34.000,480.000,86.000,28.000,45.000,1900.228,42.808
0.5,0.015,12.820,72.515,13.683,49.550,35.780,58.340,43.000,480.000,86.000,28.000,45.000,1873.367,42.353
0.5,0.010,4.645,71.945,14.291,21.850,15.020,33.760,21.000,480.000,86.000,28.000,45.000,1818.938,40.953
0.5,0.010,11.965,69.375,16.383,50.250,34.740,46.420,23.000,480.000,86.000,28.000,45.000,1766.428,39.843
0.5,0.015,12.315,65.135,15.144,52.450,36.440,91.620,27.000,480.000,86.000,28.000,45.000,1730.392,39.023
0.5,0.005,11.940,64.650,14.700,53.000,36.880,99.150,28.000,480.000,86.000,28.000,45.000,1697.617,38.279
0.5,0.015,11.980,64.315,14.502,53.650,36.800,nan,29.000,480.000,86.000,28.000,45.000,1671.678,37.699
0.5,0.010,11.800,63.740,14.191,54.350,37.100,nan,29.000,480.000,86.000,28.000,45.000,1654.470,37.288
0.5,0.005,12.285,63.195,13.819,57.550,38.960,nan,32.000,480.000,86.000,28.000,45.000,1648.082,37.144
0.5,0.020,14.145,62.270,12.793,67.550,45.980,nan,43.000,480.000,86.000,28.000,45.000,1675.085,37.728
0.5,0.005,17.235,62.235,10.438,80.600,55.620,nan,64.000,480.000,86.000,28.000,45.000,1743.245,39.238
0.5,0.010,20.340,64.420,9.598,88.150,61.800,nan,80.000,480.000,86.000,28.000,45.000,1831.332,41.238
0.5,0.015,24.965,71.740,9.251,99.300,69.560,nan,99.000,480.000,86.000,28.000,45.000,1943.353,43.744
0.5,0.005,24.415,88.195,8.855,75.900,52.500,44.360,113.000,480.000,86.000,28.000,45.000,2023.048,45.784
0.5,0.020,0.000,106.440,13.750,0.000,0.000,1.440,28.000,480.000,86.000,28.000,45.000,1971.955,44.448
0.5,0.015,0.000,90.140,18.007,0.000,0.000,1.300,11.000,480.000,86.000,28.000,45.000,1842.270,41.608
0.5,0.005,0.475,68.675,18.888,7.300,4.740,24.860,8.000,480.000,86.000,28.000,45.000,1730.915,38.953
0.5,0.010,11.450,57.140,18.706,53.250,36.300,46.440,19.000,480.000,86.000,28.000,45.000,1674.675,37.789
0.5,0.015,11.775,47.480,15.317,54.350,37.000,55.127,27.000,480.000,86.000,28.000,45.000,1649.365,37.178
0.5,0.005,12.010,48.250,14.188,56.433,38.260,66.933,31.000,480.000,86.000,28.000,45.000,1640.390,36.969
0.5,0.010,13.060,48.915,13.389,62.200,42.300,70.720,38.000,480.000,86.000,28.000,45.000,1657.195,37.313
0.5,0.015,16.205,50.560,11.367,76.600,52.580,69.787,56.000,480.000,86.000,28.000,45.000,1716.347,38.648
0.5,0.010,18.780,55.465,9.758,83.150,58.500,66.680,74.000,480.000,86.000,28.000,45.000,1800.555,40.534
0.5,0.015,18.525,66.870,9.471,69.950,47.060,51.300,81.000,480.000,86.000,28.000,45.000,1856.250,42.294
0.5,0.005,0.470,81.925,12.683,4.650,4.100,15.660,23.000,480.000,86.000,28.000,45.000,1461.247,41.528
0.5,0.020,8.200,79.200,16.945,55.600,38.860,53.880,18.000,480.000,86.000,28.000,45.000,1216.707,40.993
0.5,0.005,8.970,57.285,13.046,62.200,43.000,70.420,20.000,480.000,86.000,28.000,45.000,1123.215,41.099
0.5,0.010,8.730,55.760,9.658,62.200,43.160,72.040,20.000,480.000,86.000,28.000,45.000,1130.780,41.383
0.5,0.015,8.775,56.110,8.669,57.700,38.520,59.400,22.000,480.000,86.000,28.000,45.000,1145.803,41.474
0.5,0.005,1.505,56.045,8.541,13.550,10.080,19.440,10.000,480.000,86.000,28.000,45.000,1095.013,40.374
0.5,0.015,5.580,56.165,13.062,30.000,20.240,32.380,7.000,480.000,86.000,28.000,45.000,1512.125,38.488
0.5,0.010,10.900,52.640,14.739,51.100,35.620,65.780,19.000,480.000,86.000,28.000,45.000,1667.810,37.579
0.5,0.015,11.775,49.350,14.183,54.000,37.000,75.920,27.000,480.000,86.000,28.000,45.000,1661.435,37.449
0.5,0.010,11.775,49.075,13.757,54.000,37.000,81.800,28.000,480.000,86.000,28.000,45.000,1660.050,37.424
0.5,0.005,11.775,49.425,13.710,54.000,37.000,91.280,29.000,480.000,85.000,28.000,45.000,1657.378,37.368
0.5,0.015,11.990,49.930,13.679,54.000,37.000,91.600,29.000,480.000,85.000,28.000,45.000,1659.138,37.398
0.5,0.010,11.775,50.325,13.658,54.000,37.000,91.600,29.000,480.000,85.000,28.000,45.000,1662.037,37.475
0.5,0.010,11.775,51.000,13.652,54.000,37.000,91.600,28.000,480.000,85.000,28.000,45.000,1661.775,37.459
0.5,0.005,11.990,51.740,13.651,54.000,37.000,91.600,28.000,480.000,85.000,28.000,45.000,1665.158,37.534
0.5,0.015,11.775,52.450,13.651,53.900,36.900,91.600,28.000,480.000,85.000,28.000,44.500,1669.522,37.638
0.5,0.010,10.110,53.610,13.663,45.500,30.800,76.440,25.000,480.000,85.000,28.000,44.000,1670.790,37.599
0.5,0.015,11.755,54.325,14.081,53.850,36.820,99.600,28.000,480.000,85.000,28.000,44.000,1667.537,37.634
0.5,0.005,11.950,54.945,13.959,53.050,36.460,nan,28.000,480.000,85.000,28.000,44.000,1681.043,37.898
0.5,0.010,12.155,56.420,13.933,53.000,36.400,nan,28.000,480.000,85.000,28.000,44.000,1687.605,38.024
0.5,0.015,11.940,57.255,13.934,53.000,36.800,nan,28.000,480.000,85.000,28.000,44.000,1693.047,38.149
0.5,0.010,12.155,58.970,13.947,53.000,37.000,nan,27.000,480.000,85.000,28.000,44.000,1700.172,38.313
0.5,0.005,11.930,60.200,13.988,53.000,37.000,nan,27.000,480.000,85.000,28.000,44.000,1707.497,38.474
0.5,0.015,12.120,61.350,14.033,53.000,37.000,nan,27.000,480.000,85.000,28.000,44.000,1715.070,38.658
0.5,0.010,12.325,62.155,14.064,52.950,36.880,nan,28.000,480.000,85.000,28.000,44.000,1724.280,38.853
0.5,0.010,12.105,62.995,14.087,52.250,36.260,nan,26.000,480.000,85.000,28.000,44.000,1732.140,39.029
0.5,0.015,12.535,63.950,14.109,52.000,36.000,nan,27.000,480.000,85.000,28.000,44.000,1745.675,39.338
0.5,0.005,12.315,64.500,14.126,51.800,36.000,nan,28.000,480.000,85.000,28.000,44.000,1758.772,39.648
0.5,0.015,12.490,65.300,14.143,51.250,36.000,nan,28.000,480.000,85.000,28.000,44.000,1771.847,39.928
0.5,0.010,12.485,65.975,14.159,51.000,35.820,nan,29.000,480.000,85.000,28.000,44.000,1785.585,40.238
0.5,0.005,12.685,67.250,14.176,51.100,35.580,nan,30.000,480.000,85.000,28.000,44.000,1801.840,40.629
0.5,0.020,12.815,68.075,14.190,52.750,36.900,nan,30.000,480.000,85.000,28.000,44.000,1822.625,41.068
0.5,0.005,12.730,68.600,14.195,54.400,38.480,nan,33.000,480.000,85.000,28.000,44.000,1845.872,41.603
0.5,0.015,13.085,68.660,14.099,57.800,40.900,88.000,36.000,480.000,85.000,28.000,44.000,1878.957,42.339
0.5,0.010,13.085,68.920,13.729,57.500,40.760,71.840,41.000,480.000,85.000,28.000,44.000,1925.610,43.369
0.5,0.015,16.505,69.585,12.777,68.400,47.440,87.940,61.000,480.000,85.000,28.000,44.000,2003.945,45.128
0.5,0.015,25.000,75.160,10.350,94.450,63.420,78.520,102.000,480.000,85.000,28.000,44.000,2131.497,47.948
0.5,0.010,21.805,111.335,9.513,73.700,43.920,55.000,98.000,480.000,85.000,28.000,44.000,2214.470,50.868
